claim_no,accident_year,occurrence_period,claim_size,notidel,setldel,report_dy,cum_paid_observed,cum_paid_full,reserve_true,ibnr_flag,claim_type
6517,5,5,16814.9,0.006295852156057494,0.500224257357974,1,16814.9,16814.9,0.0,0,Material
6518,5,5,23901.489999999998,0.1113560848733744,0.5969224366872006,1,23901.489999999998,23901.489999999998,0.0,0,Material
6519,9,9,5260.54,0.8377712251882272,0.8368574948665297,2,5260.54,5260.54,0.0,0,Material
6520,6,6,18841.84,0.00010674880219028062,0.3662633812457221,1,18841.84,18841.84,0.0,0,Material
6521,2,2,41784.46,0.4212279808350445,0.7550333196440795,2,41784.46,41784.46,0.0,0,Material
6522,8,8,3060.81,0.022025352498288842,0.1630248049281314,1,3060.81,3060.81,0.0,0,Material
6523,10,10,11776.9,0.21864884325804243,0.5263191786447639,1,11776.9,11776.9,0.0,0,Material
6524,10,10,6467.35,0.04003244353182752,0.5190247501711157,1,6467.35,6467.35,0.0,0,Material
6525,4,4,1946.14,1.4552009308692675,1.4544826283367556,3,1946.14,1946.14,0.0,0,Material
6526,8,8,24919.7,0.13384312114989733,0.9740030116358659,1,24919.7,24919.7,0.0,0,Material
6527,9,9,13069.7,0.0799809993155373,3.1642098562628336,1,0.0,13069.7,13069.7,0,Material
6528,9,9,56668.2,0.02982505133470226,0.5339369746748802,1,56668.2,56668.2,0.0,0,Material
6529,10,10,34309.2,0.0854425735797399,0.2115535112936345,1,34309.2,34309.2,0.0,0,Material
6530,9,9,18046.2,0.018466611909650925,0.2215542778918549,1,18046.2,18046.2,0.0,0,Material
6531,7,7,2326.93,0.026760109514031488,0.4679063381245722,1,2326.93,2326.93,0.0,0,Material
6532,4,4,119476.68,0.29653817932922655,1.2574942094455852,1,119476.68,119476.68,0.0,0,Material
6533,7,7,2181.83,0.01057180013689254,0.7431750581793292,1,2181.83,2181.83,0.0,0,Material
6534,6,6,938.131,0.012647556468172484,0.0954832580424367,1,938.131,938.131,0.0,0,Material
6535,6,6,2602.65,0.1551207665982204,0.23575529089664612,1,2602.65,2602.65,0.0,0,Material
6536,2,2,14243.1,0.006023326488706365,0.21759296372347708,1,14243.1,14243.1,0.0,0,Material
6537,5,5,33263.7,0.012923969883641341,0.40637631759069126,1,33263.7,33263.7,0.0,0,Material
6538,2,2,13295.7,0.19452558521560576,0.5731673921971253,1,13295.7,13295.7,0.0,0,Material
6539,2,2,11550.6,0.02681990417522245,0.4870217385352498,1,11550.6,11550.6,0.0,0,Material
6540,4,4,27573.54,0.06409368925393566,1.3362540999315538,1,27573.54,27573.54,0.0,0,Material
6541,6,6,15675.029999999999,0.037755099247091035,2.7128829568788504,1,15675.029999999999,15675.029999999999,0.0,0,Material
6542,8,8,28194.05,0.15230447638603695,4.139747816563997,2,4810.55,28194.05,23383.5,0,Material
6543,6,6,6048.88,0.01693787816563997,0.9630778918548939,1,6048.88,6048.88,0.0,0,Material
6544,10,10,34265.9,0.07257965776865162,0.865085311430527,1,34265.9,34265.9,0.0,0,Material
6545,2,2,14235.74,0.0382997672826831,0.6837845037645448,1,14235.74,14235.74,0.0,0,Material
6546,5,5,3844.17,0.15508815879534565,0.7332479397672826,1,3844.17,3844.17,0.0,0,Material
6547,5,5,3344.16,0.020450266940451746,2.1557710609171803,1,3344.16,3344.16,0.0,0,Material
6548,6,6,63413.91,0.10072720054757016,0.9703915947980835,1,63413.91,63413.91,0.0,0,Material
6549,1,1,59476.84,0.052047008898015064,1.2770364407939767,1,59476.84,59476.84,0.0,0,Material
6550,1,1,609078.0,0.007366926762491444,0.2548387953456537,1,609078.0,609078.0,0.0,0,Material
6551,3,3,3875.36,7.134839151266255e-05,0.27165744010951404,1,3875.36,3875.36,0.0,0,Material
6552,1,1,2530.67,0.007769500342231349,1.0400288843258043,1,2530.67,2530.67,0.0,0,Material
6553,5,5,57592.1,0.06311860369609856,0.223997234770705,1,57592.1,57592.1,0.0,0,Material
6554,2,2,19983.0,0.18972999315537303,1.3251559753593427,1,19983.0,19983.0,0.0,0,Material
6555,7,7,42889.3,0.16976279260780286,0.3053136755646817,2,42889.3,42889.3,0.0,0,Material
6556,1,1,32519.5,0.13265483915126625,0.4442874195756331,1,32519.5,32519.5,0.0,0,Material
6557,4,4,7161.85,0.021451471594798082,0.5651383162217659,1,7161.85,7161.85,0.0,0,Material
6558,8,8,9415.59,0.1380826557152635,1.8003892676249145,1,9415.59,9415.59,0.0,0,Material
6559,8,8,45593.22,0.01425760438056126,0.6092277618069815,1,45593.22,45593.22,0.0,0,Material
6560,4,4,93179.09,0.18852098562628336,0.7577786173853525,2,93179.09,93179.09,0.0,0,Material
6561,1,1,1364.77,0.10427720739219712,0.12915690622861054,1,1364.77,1364.77,0.0,0,Material
6562,8,8,26555.34,0.11661527720739219,2.7063028062970567,1,7373.94,26555.34,19181.4,0,Material
6563,9,9,80211.9,0.0452721697467488,0.08738896646132785,1,80211.9,80211.9,0.0,0,Material
6564,5,5,22525.65,0.009996249144421628,0.5169233949349761,1,22525.65,22525.65,0.0,0,Material
6565,4,4,154583.5,0.1269778507871321,1.4967498973305955,1,154583.5,154583.5,0.0,0,Material
6566,1,1,3766.86,0.010287446954141,0.2752441889117043,1,3766.86,3766.86,0.0,0,Material
6567,1,1,19855.6,0.05112049281314168,2.5492067351129366,1,19855.6,19855.6,0.0,0,Material
6568,2,2,13116.449999999999,0.08066466803559207,0.6529914579055441,1,13116.449999999999,13116.449999999999,0.0,0,Material
6569,5,5,4570.46,0.06418310746064339,1.883480821355236,1,4570.46,4570.46,0.0,0,Material
6570,10,10,4854.62,0.002475373032169747,0.5186358384668035,1,0.0,4854.62,4854.62,0,Material
6571,5,5,15290.9,0.022510965092402465,0.6446377823408624,1,15290.9,15290.9,0.0,0,Material
6572,1,1,96696.91,0.042270499657768655,0.5481074880219028,1,96696.91,96696.91,0.0,0,Material
6573,8,8,31108.8,0.09757941136208077,0.49464802190280627,1,31108.8,31108.8,0.0,0,Material
6574,10,10,10535.57,0.0112182340862423,1.960286160164271,1,0.0,10535.57,10535.57,0,Material
6575,10,10,2361.54,0.00780993839835729,0.5453018480492814,1,2361.54,2361.54,0.0,0,Material
6576,4,4,268474.0,0.16786981519507188,1.4507507460643396,1,268474.0,268474.0,0.0,0,Material
6577,4,4,57127.1,0.0412441067761807,0.5543300479123888,1,57127.1,57127.1,0.0,0,Material
6578,4,4,845.151,0.03473587953456537,0.20006781656399725,1,845.151,845.151,0.0,0,Material
6579,2,2,112641.0,0.03320438056125941,0.7950077481177276,1,112641.0,112641.0,0.0,0,Material
6580,1,1,157565.0,0.039511430527036276,0.4100609171800137,1,157565.0,157565.0,0.0,0,Material
6581,6,6,3419.36,0.0748310198494182,0.29738803559206023,1,3419.36,3419.36,0.0,0,Material
6582,8,8,57338.64,0.04016928131416838,0.3826762765229295,1,57338.64,57338.64,0.0,0,Material
6583,7,7,18929.8,0.03710778918548939,0.2659250650239562,1,18929.8,18929.8,0.0,0,Material
6584,1,1,127308.3,0.014532320328542094,0.970809363449692,1,127308.3,127308.3,0.0,0,Material
6585,9,9,15293.619999999999,0.12862992470910334,0.5650849281314168,1,15293.619999999999,15293.619999999999,0.0,0,Material
6586,4,4,4245.79,0.10792084873374401,0.2305211498973306,1,4245.79,4245.79,0.0,0,Material
6587,9,9,3120.57,0.023352306639288157,0.6912441341546885,1,3120.57,3120.57,0.0,0,Material
6588,5,5,3564.78,0.2746643121149897,1.0180749897330597,2,3564.78,3564.78,0.0,0,Material
6589,8,8,9902.74,0.03464062970568104,0.6660984804928132,1,9902.74,9902.74,0.0,0,Material
6590,1,1,76208.1,0.16678819986310747,1.0689743189596168,2,76208.1,76208.1,0.0,0,Material
6591,9,9,20538.4,0.11995991786447638,0.30673779603011636,1,20538.4,20538.4,0.0,0,Material
6592,2,2,4718.87,0.015891060917180014,0.8468920191649555,1,4718.87,4718.87,0.0,0,Material
6593,2,2,39233.2,0.013033292265571527,0.566176783025325,1,39233.2,39233.2,0.0,0,Material
6594,3,3,16880.239999999998,0.06242436687200548,0.3069160301163587,1,16880.239999999998,16880.239999999998,0.0,0,Material
6595,8,8,1725.04,0.056251498973305954,0.6250046269678302,1,1725.04,1725.04,0.0,0,Material
6596,4,4,48502.2,0.9011728678986995,0.8986540999315538,2,48502.2,48502.2,0.0,0,Material
6597,9,9,32876.8,0.06584418891170431,0.9627064476386037,1,32876.8,32876.8,0.0,0,Material
6598,9,9,65258.4,0.02834313483915127,0.21428005475701575,1,65258.4,65258.4,0.0,0,Material
6599,3,3,940.314,0.06341377138945928,0.2869861190965093,1,940.314,940.314,0.0,0,Material
6600,4,4,7234.03,0.0004241204654346338,1.090245941136208,1,7234.03,7234.03,0.0,0,Material
6601,7,7,45809.4,0.06327022587268993,0.37863594798083505,1,45809.4,45809.4,0.0,0,Material
6602,4,4,7736.86,0.023784366872005476,0.7761560848733744,1,7736.86,7736.86,0.0,0,Material
6603,9,9,2579.25,0.23263080082135523,0.6546191375770021,2,2579.25,2579.25,0.0,0,Material
6604,9,9,23671.67,0.10579115674195756,1.150831266255989,1,23671.67,23671.67,0.0,0,Material
6605,2,2,694.953,0.09537675564681726,0.5086734291581109,1,694.953,694.953,0.0,0,Material
6606,4,4,60642.4,0.05969155373032169,0.33958956878850105,1,60642.4,60642.4,0.0,0,Material
6607,5,5,27239.5,0.12992377823408624,0.23661538672142368,1,27239.5,27239.5,0.0,0,Material
6608,8,8,57291.1,0.029409637234770705,1.279377248459959,1,57291.1,57291.1,0.0,0,Material
6609,1,1,55759.97,0.022142067077344285,1.0672947843942504,1,55759.97,55759.97,0.0,0,Material
6610,8,8,49973.3,0.18542795345653662,1.3418976317590692,1,49973.3,49973.3,0.0,0,Material
6611,3,3,29045.36,0.013469185489390828,2.0206003011635865,1,29045.36,29045.36,0.0,0,Material
6612,1,1,21900.9,0.034967912388774815,0.11925253935660507,1,21900.9,21900.9,0.0,0,Material
6613,8,8,80216.8,0.06604273785078713,0.6660309924709102,1,80216.8,80216.8,0.0,0,Material
6614,10,10,14773.0,0.003168350444900753,0.41414951403148526,1,14773.0,14773.0,0.0,0,Material
6615,7,7,1436.87,0.041684216290212184,0.9877692265571527,1,1436.87,1436.87,0.0,0,Material
6616,7,7,5710.38,0.12369533196440795,0.2889147159479808,1,5710.38,5710.38,0.0,0,Material
6617,3,3,59137.1,0.018212977412731007,0.6577368377823409,1,59137.1,59137.1,0.0,0,Material
6618,1,1,12404.6,0.004443422313483916,0.6233222724161532,1,12404.6,12404.6,0.0,0,Material
6619,2,2,123570.70000000001,0.009364134154688569,0.7234464065708419,1,123570.70000000001,123570.70000000001,0.0,0,Material
6620,2,2,14835.5,0.05468698151950719,0.5560822450376455,1,14835.5,14835.5,0.0,0,Material
6621,8,8,26418.71,0.1914208076659822,1.9370266392881588,1,26418.71,26418.71,0.0,0,Material
6622,7,7,19803.050000000003,0.026161889117043122,1.428844490075291,1,19803.050000000003,19803.050000000003,0.0,0,Material
6623,3,3,11759.72,0.026222915811088293,0.36162940451745385,1,11759.72,11759.72,0.0,0,Material
6624,7,7,6247.97,0.01912717316906229,0.17501188227241615,1,6247.97,6247.97,0.0,0,Material
6625,10,10,81413.98999999999,0.01621141683778234,1.6456971937029432,1,75242.7,81413.98999999999,6171.289999999994,0,Material
6626,7,7,7216.84,0.0982419986310746,1.4506524572210813,1,7216.84,7216.84,0.0,0,Material
6627,2,2,4087.54,0.6671508829568789,0.6669673374401095,2,4087.54,4087.54,0.0,0,Material
6628,6,6,20329.2,0.014903874058863792,0.5499782067077345,1,20329.2,20329.2,0.0,0,Material
6629,1,1,14525.8,0.06460312114989733,0.5999435455167693,1,14525.8,14525.8,0.0,0,Material
6630,10,10,19948.3,0.011839260780287474,0.15045563312799454,1,19948.3,19948.3,0.0,0,Material
6631,4,4,17946.1,0.013641642710472279,0.5768381656399727,1,17946.1,17946.1,0.0,0,Material
6632,10,10,54778.4,0.18023063655030802,1.2912203422313482,1,0.0,54778.4,54778.4,0,Material
6633,1,1,8789.14,0.23595540041067764,2.158116741957563,2,8789.14,8789.14,0.0,0,Material
6634,8,8,113773.0,0.20785700205338808,0.38152082135523613,1,113773.0,113773.0,0.0,0,Material
6635,6,6,134855.0,0.024649089664613277,0.41056202600958247,1,134855.0,134855.0,0.0,0,Material
6636,5,5,18112.0,0.09873037645448324,0.3841967693360712,1,18112.0,18112.0,0.0,0,Material
6637,8,8,45600.6,0.08832128678986995,1.4380608350444901,1,45600.6,45600.6,0.0,0,Material
6638,5,5,138125.0,0.11232832306639288,0.1328786584531143,1,138125.0,138125.0,0.0,0,Material
6639,8,8,36736.6,0.059453086926762495,1.225097850787132,1,36736.6,36736.6,0.0,0,Material
6640,9,9,102727.13,0.09343225188227243,0.8037928815879534,1,102727.13,102727.13,0.0,0,Material
6641,10,10,4277.63,0.018306694045174536,0.11209273100616016,1,4277.63,4277.63,0.0,0,Material
6642,5,5,5693.65,0.007264640657084189,1.0769054346338125,1,5693.65,5693.65,0.0,0,Material
6643,5,5,4411.01,0.06389048596851471,0.13798110882956877,1,4411.01,4411.01,0.0,0,Material
6644,7,7,3129.61,0.03483414099931554,0.3122858042436687,1,3129.61,3129.61,0.0,0,Material
6645,3,3,14683.52,0.25807830253251196,0.25701141683778234,2,14683.52,14683.52,0.0,0,Material
6646,6,6,127008.84,0.15117308692676248,0.6570143189596167,1,127008.84,127008.84,0.0,0,Material
6647,10,10,100041.0,0.2496431485284052,0.24777215605749486,1,100041.0,100041.0,0.0,0,Material
6648,2,2,327742.30700000003,0.04463052703627653,1.9496242299794662,1,327742.30700000003,327742.30700000003,0.0,0,Material
6649,3,3,126629.0,0.0,1.8175969062286106,1,126629.0,126629.0,0.0,0,Material
6650,7,7,54596.3,0.02267687885010267,0.8547424229979467,1,54596.3,54596.3,0.0,0,Material
6651,4,4,20841.81,0.038980944558521566,1.5020187816563997,1,20841.81,20841.81,0.0,0,Material
6652,2,2,63077.5,0.016460643394934978,0.12076210814510609,1,63077.5,63077.5,0.0,0,Material
6653,1,1,38488.1,0.14085084188911703,0.1399428336755647,1,38488.1,38488.1,0.0,0,Material
6654,1,1,82977.0,0.2472155783709788,0.3501556194387406,1,82977.0,82977.0,0.0,0,Material
6655,6,6,208829.0,0.038988227241615325,0.19512898015058178,1,208829.0,208829.0,0.0,0,Material
6656,2,2,862.087,0.07380870636550309,0.25465357973990416,2,862.087,862.087,0.0,0,Material
6657,8,8,9459.34,0.1443394661190965,0.28152506502395624,1,9459.34,9459.34,0.0,0,Material
6658,4,4,8419.47,0.08151416837782341,0.3463975633127995,1,8419.47,8419.47,0.0,0,Material
6659,5,5,66514.92,0.026264202600958245,1.0618034770704996,1,66514.92,66514.92,0.0,0,Material
6660,5,5,6200.18,0.15760377823408622,1.2979580561259412,1,6200.18,6200.18,0.0,0,Material
6661,1,1,49539.1,0.2238591101984942,0.9814500752908967,2,49539.1,49539.1,0.0,0,Material
6662,2,2,1510.29,0.006823819301848049,3.7475305133470225,1,1510.29,1510.29,0.0,0,Material
6663,1,1,24438.8,0.016691225188227243,0.454838932238193,1,24438.8,24438.8,0.0,0,Material
6664,5,5,12893.2,0.11916796714579056,0.620894893908282,1,12893.2,12893.2,0.0,0,Material
6665,5,5,135690.43,0.20535000684462698,2.086796002737851,1,135690.43,135690.43,0.0,0,Material
6666,9,9,42292.0,0.0014448733744010951,0.6739117590691307,1,42292.0,42292.0,0.0,0,Material
6667,6,6,226213.9,0.09615901437371663,0.76641659137577,1,226213.9,226213.9,0.0,0,Material
6668,6,6,190908.0,1.1429261054072553,1.1425769199178644,3,190908.0,190908.0,0.0,0,Material
6669,7,7,18176.78,0.008770568104038331,0.19217333333333333,1,18176.78,18176.78,0.0,0,Material
6670,4,4,22840.47,0.1948194661190965,0.44501201916495553,1,22840.47,22840.47,0.0,0,Material
6671,2,2,370766.0,0.011480766598220397,0.4571520054757016,1,370766.0,370766.0,0.0,0,Material
6672,6,6,16323.3,0.6653084188911704,0.6642186447638604,2,16323.3,16323.3,0.0,0,Material
6673,7,7,23804.75,0.07234661190965093,2.1267401232032856,1,23804.75,23804.75,0.0,0,Material
6674,1,1,4473.76,0.17542992470910335,0.5072731006160164,1,4473.76,4473.76,0.0,0,Material
6675,7,7,127542.0,0.02219978097193703,0.3470085420944558,1,127542.0,127542.0,0.0,0,Material
6676,9,9,36639.28,0.25136977412731004,0.664198494182067,1,36639.28,36639.28,0.0,0,Material
6677,8,8,4172.8,0.024530896646132786,0.3815527994524298,1,4172.8,4172.8,0.0,0,Material
6678,7,7,25706.2,0.04334168377823409,0.1241350855578371,1,25706.2,25706.2,0.0,0,Material
6679,7,7,525.694,0.054418945927446956,0.2646594387405886,1,525.694,525.694,0.0,0,Material
6680,1,1,295182.13,0.19387797399041753,1.0017005065023956,1,295182.13,295182.13,0.0,0,Material
6681,6,6,13202.0,0.1308575770020534,1.6179248186173854,1,13202.0,13202.0,0.0,0,Material
6682,3,3,176412.645,0.1115026146475017,4.189492758384668,1,176412.645,176412.645,0.0,0,Material
6683,2,2,32126.170000000002,0.1330250239561944,4.615848733744011,2,32126.170000000002,32126.170000000002,0.0,0,Material
6684,8,8,10219.4,0.05830650239561944,0.20631641341546886,1,10219.4,10219.4,0.0,0,Material
6685,2,2,28978.126,0.1366795345653662,3.409604407939767,1,28978.126,28978.126,0.0,0,Material
6686,7,7,32990.976,0.18057568788501027,2.743163832991102,1,32990.976,32990.976,0.0,0,Material
6687,7,7,11508.9,0.041103956194387406,0.2903881177275838,1,11508.9,11508.9,0.0,0,Material
6688,10,10,14988.8,0.048564736481861735,0.2677912388774812,1,14988.8,14988.8,0.0,0,Material
6689,1,1,68128.02,0.1972550855578371,0.5352914715947982,1,68128.02,68128.02,0.0,0,Material
6690,10,10,615.583,0.19373850787132102,0.6273460369609857,1,0.0,615.583,615.583,0,Material
6691,2,2,99888.59,0.021200793976728267,3.475106201232033,1,99888.59,99888.59,0.0,0,Material
6692,4,4,22058.354,0.18508865160848734,1.4929816837782341,1,22058.354,22058.354,0.0,0,Material
6693,8,8,25998.6,0.06921998631074607,1.0703481177275838,1,25998.6,25998.6,0.0,0,Material
6694,9,9,3068.8979999999997,0.04414655715263518,1.4243750855578372,1,3068.8979999999997,3068.8979999999997,0.0,0,Material
6695,6,6,46543.05,0.0013719096509240247,2.8695970978781657,1,46543.05,46543.05,0.0,0,Material
6696,9,9,21941.6,0.06862924024640658,0.10873875427789186,1,21941.6,21941.6,0.0,0,Material
6697,7,7,144030.0,0.14644950034223136,0.31901826146475015,1,144030.0,144030.0,0.0,0,Material
6698,6,6,2265.81,0.022704503764544835,0.3726558247775496,1,2265.81,2265.81,0.0,0,Material
6699,4,4,20817.7,0.005545215605749486,0.07966970568104038,1,20817.7,20817.7,0.0,0,Material
6700,9,9,68793.6,0.03319830253251198,0.7534059137577003,1,68793.6,68793.6,0.0,0,Material
6701,4,4,8135.57,1.029117864476386,1.0272821629021218,2,8135.57,8135.57,0.0,0,Material
6702,1,1,34145.7,0.2835824229979466,0.282541492128679,2,34145.7,34145.7,0.0,0,Material
6703,3,3,2137.1,0.027526598220396988,0.8205334154688569,1,2137.1,2137.1,0.0,0,Material
6704,3,3,22210.0,0.0030325804243668724,0.7198481040383299,1,22210.0,22210.0,0.0,0,Material
6705,3,3,21760.3,0.14454655715263517,0.6784222039698836,1,21760.3,21760.3,0.0,0,Material
6706,6,6,5293.57,0.11948265571526352,0.4067483641341547,2,5293.57,5293.57,0.0,0,Material
6707,7,7,57503.0,0.11605514031485284,0.48257908281998635,1,57503.0,57503.0,0.0,0,Material
6708,3,3,7676.46,0.04426283367556468,0.5834953045859,1,7676.46,7676.46,0.0,0,Material
6709,6,6,3103.35,0.03486527036276523,0.484438302532512,1,3103.35,3103.35,0.0,0,Material
6710,3,3,6117.24,0.0917530184804928,0.2793593429158111,1,6117.24,6117.24,0.0,0,Material
6711,8,8,215936.0,0.015899575633127994,0.4679128268309377,1,215936.0,215936.0,0.0,0,Material
6712,3,3,41072.5,0.014569472963723476,1.6802979055441478,1,41072.5,41072.5,0.0,0,Material
6713,9,9,1657.53,0.05874929500342232,0.17981308692676248,1,1657.53,1657.53,0.0,0,Material
6714,9,9,4260.74,0.0779081724845996,0.09176971937029432,1,4260.74,4260.74,0.0,0,Material
6715,10,10,23944.5,0.052988966461327856,0.8825118138261465,1,23944.5,23944.5,0.0,0,Material
6716,4,4,6857.51,0.03863600273785079,0.3214812594113621,1,6857.51,6857.51,0.0,0,Material
6717,3,3,43839.1,0.056852594113620813,0.13040383299110198,1,43839.1,43839.1,0.0,0,Material
6718,9,9,11753.0,0.0049827789185489385,0.43627920602327175,1,11753.0,11753.0,0.0,0,Material
6719,1,1,4862.02,0.08872260095824777,3.5700058042436686,1,4862.02,4862.02,0.0,0,Material
6720,5,5,306760.3,0.13098466803559206,0.5493236960985626,1,306760.3,306760.3,0.0,0,Material
6721,4,4,3968.17,0.2978620670773443,2.6696866803559205,2,3968.17,3968.17,0.0,0,Material
6722,4,4,55125.0,0.7836181519507187,0.7831325119780972,2,55125.0,55125.0,0.0,0,Material
6723,1,1,15747.4,0.4620961259411362,0.46005886379192334,2,15747.4,15747.4,0.0,0,Material
6724,5,5,24703.1,0.003830773442847365,0.147259575633128,1,24703.1,24703.1,0.0,0,Material
6725,5,5,9419.62,0.3678282546201232,0.9360931143052703,1,9419.62,9419.62,0.0,0,Material
6726,5,5,11914.0,0.004943682409308693,0.45878551676933604,1,11914.0,11914.0,0.0,0,Material
6727,8,8,210.053,0.10012780287474332,0.5400500479123888,1,210.053,210.053,0.0,0,Material
6728,7,7,35111.19,0.004860780287474333,0.7170756468172484,1,35111.19,35111.19,0.0,0,Material
6729,10,10,275114.929,0.012450513347022588,1.0179251745379878,1,511.929,275114.929,274603.0,0,Material
6730,1,1,151060.0,0.08675556468172484,0.2555660506502396,1,151060.0,151060.0,0.0,0,Material
6731,4,4,20152.3,0.3765749760438056,0.3751788090349076,2,20152.3,20152.3,0.0,0,Material
6732,9,9,94504.69,0.1314676796714579,0.7486014236824092,1,94504.69,94504.69,0.0,0,Material
6733,2,2,1489.76,0.091902340862423,0.45237987679671454,1,1489.76,1489.76,0.0,0,Material
